ETAPA,DIAS_PLAZO,TOTAL_CONTROL_PREVIO,TOTAL_CONTROL_SIMULTANEO,TOTAL_CONTROL_POSTERIOR,obra_ctx_sector,obra_ctx_nivel_gobierno,obra_ctx_objeto_proceso,obra_ctx_metodo_contratacion,obra_ctx_departamento,obra_monto_contractual_sum,obra_n_contratos_ganados,obra_n_participantes_mean,obra_n_participantes_max,obra_ratio_contractual_referencial,obra_sobre_referencial,obra_ratio_oferta_contrato,obra_n_convocatorias_comite,obra_n_procesos_comite,obra_ratio_repeticion_comite,obra_comite_no_estandar,obra_n_contratos,obra_n_procesos,obra_n_contratos_postor_unico,obra_n_contratos_total_part,obra_pct_postor_unico,obra_ratio_participacion,obra_ratio_contrato_participacion,obra_rango_ofertas,obra_cv_ofertas,obra_n_contratos_montos_identicos,obra_n_contratos_con_montos,obra_pct_montos_identicos,obra_ratio_ganador_media,obra_n_postores_igual_ganador,obra_pct_postores_igual_ganador,obra_planificado_mean,obra_real_mean,obra_planificado_max,obra_real_max,obra_brecha_mean,obra_brecha_min,obra_brecha_std,obra_n_registros_ejec,obra_n_anhos,obra_n_meses,obra_desviacion_real_plan,obra_ratio_real_plan,obra_planificado_cero,obra_real_cero,obra_sin_ejecucion,obra_sobreavance,obra_n_alertas_total,obra_n_filas_con_alerta,obra_pct_filas_con_alerta,obra_tiene_ejecutora,obra_tiene_supervisora,obra_paralizada,obra_inactiva,obra_en_ejecucion,obra_finalizada,prob_Bajo Riesgo,prob_Med/Alt Riesgosa,prob_Extrem. Riesgosa,clase_predicha,clase_predicha_label,origen,y_real
EJECUCIÓN,501.50884409217014,0.0,0.0,0.00995308214743861,TRABAJO,GOBIERNO REGIONAL,Obra,Licitación Pública,MULTIDEPARTAMENTAL,36174.08,1.0,262.44597297022455,506.59566294576615,0.9393614023789975,0.0,0.3194707607449105,1.0,0.9871481013088462,1.0,0.03390897953185521,1.0,1.0,0.0,1.0,0.0,3.022415488123281,0.003484320557491289,10359413.941865955,0.06721740304657342,0.06165457644572772,1.0,0.0,0.9567252601855811,44.853252940425044,1.134064259472317,0.0068967469772443155,0.012645844186081497,0.03210239700217284,0.0022889732307892425,-0.0021730843802436088,0.010639204229372793,0.0,1.067315545631424,0.0,0.043832136718171155,0.0057729512658549545,0.006338570072027735,1.0,1.0,0.9770955014337441,0.024305731282669434,0.007467666181255205,0.0,0.0,1.0,1.0,0.0,0.0,0.045111317460262756,1.0,0.21,0.1633,0.6267,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,1.1865695632338753,0.01442158781469374,0.0,0.010266232235063925,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO REGIONAL,Obra,Convenio,ICA,345354424.92265356,1.0,52.88388485011149,82.68858733713404,0.9715197653179174,0.006305410332438298,0.642484198278988,0.00411386013031549,0.0,0.050496531956527466,0.0,1.0,1.0,0.02816779314041956,1.0,0.03669288037089868,1.959595032745477,0.2949719885311229,0.0,0.0,0.990274050978628,1.0,0.9899436706896068,1.0461553266103152,0.0,0.9807105839675596,0.050260383833380724,0.027853588430842072,0.0,0.0,0.010224113401122089,0.01820340160065915,0.0019466572496372766,1.0,0.06442790892681587,0.028387696498424268,0.014492022119421251,0.0012162807286918373,0.969953103395387,0.9409846534231359,0.9916388268227886,0.0,0.0,0.05142903357698971,0.019444253958919966,0.005588439092003172,0.0,0.016642628684703956,0.0,0.0,0.0,0.77,0.08,0.15,0,Bajo Riesgo,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,0.0,0.008116560478476864,1.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,ICA,4762907.061112639,1.0,136.121450998452,153.1145884851281,0.8733886533919357,0.027115895698805667,0.8715847276106355,1.0,1.0,1.0,0.04050940042601518,1.0,1.0,0.0,1.0,0.013856589425085997,1.0034741042990762,0.0665151562790657,0.0,0.01206559400755284,1.0,1.0,0.9807646755780254,0.9933510172584702,28.429346962428042,0.8477728879591749,0.025409882495191074,0.0,0.0,0.0,-0.00842138455504722,-0.00830827340447889,0.0,1.3779747463186014,0.0,0.4383321242748778,0.005371659229787038,0.0,1.0,1.0,0.9089321456433035,0.0015279190114001757,0.0,0.06043847760818343,0.007213503642625617,0.0,0.03472217668881915,0.0,0.023802730225829113,0.0,0.021456568682310728,0.03,0.1233,0.8467,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,18.37680721629512,0.0,0.9733499727052838,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Procedimiento Especial de Contratación,MULTIDEPARTAMENTAL,6650924.018963413,1.0,429.7384513690505,539.645677757985,0.4327177304870234,0.009097141479962783,0.545114553681293,1.0,0.9283377191306467,0.9313654474569171,0.0,1.0,1.0,0.038022222870933056,1.0,0.0,1.9793190803212024,0.10386252076825483,0.0,0.01622783746067676,0.9808474068914644,1.0,1.0,1.0282671955962892,25.427835075254375,1.5407191934773112,0.0,0.0,0.0,0.030885678065041236,0.004696082819311267,0.02368452288435987,0.005011392203755447,1.0,0.002054550993806448,0.3748398305627779,0.00012085999265556285,0.019693156448433023,1.0,0.9507459594492955,0.9936132164837129,0.007013625095070948,0.20761462523176333,0.0,0.0,0.9978352802770742,0.9366673474955051,0.0,0.016537822194733653,0.03580144323642929,0.9983724608768604,0.11,0.5333,0.3567,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.00833421036303017,0.9797109793453656,0.0,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,75802825.45272124,1.0,22.294071819655528,21.369914082312928,1.0303138251899533,0.0,1.1137134457367983,0.9960776729876315,1.0,0.9459335624018137,0.0,1.0,1.0,1.0,1.0,1.0,1.1071776043949753,1.0,3507747.909253596,0.029162256450411202,0.8880679098359199,1.0,0.9776829971992353,1.0208015649015676,25.64307203136163,0.0,0.044475330242547545,0.0392571780615937,0.0,0.0,-0.010812824993677746,-0.020100265386939594,0.0,1.0,0.022189093777164905,0.0,0.014948067507103351,0.052776632344565394,0.9756605088680871,1.0,0.9485736590251285,0.011039572383997739,0.9576907859938245,0.7677912718114428,1.0,0.0,0.9391915799960033,0.018135209696917502,0.020972084980942753,0.9185281019578784,1.0,0.23,0.1067,0.6633,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,23.838237015202022,0.0,1.0,0.03790713472485797,TRABAJO,GOBIERNO NACIONAL,Obra,Licitación Pública,MULTIDEPARTAMENTAL,1046168994.5401675,1.0,58.75702909831794,74.61412329799485,0.5705593022575869,0.0,0.14024397089527169,1.0,1.0,1.0,0.0,1.0,1.0,0.016677954456772174,1.0,0.0,2.9586792175689243,0.03794305382024041,162036504.34428716,0.2395107290156601,0.0,1.0,0.021342519601470718,0.9431094675885919,80.19008067471162,1.4487392249864546,0.3850949725905153,0.29465747037169365,0.36146008246053224,0.3321938895191117,-0.05691706805806975,-0.08171275728306818,0.02689759207015702,6.8593403436796585,1.0,6.803351528588043,-0.06204647009768172,0.8458907642245065,0.04967928731128725,0.03169814610873528,0.02127143060930918,0.016290051052447553,0.0,0.3282487150642056,0.0,0.886805615548315,1.0,0.01939404954585467,0.0,1.0,0.0,0.11,0.1233,0.7667,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,220.39169388476768,0.00043575681166419753,0.05669373421475287,0.0,OTROS,GOBIERNO LOCAL,Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,41644676.526275724,1.0,80.43897263052332,145.90436412137598,0.4954908201835867,0.0,0.4938289050081422,0.9863555786982632,1.0,0.9986144964073946,0.06361799430955291,1.0,1.0,0.0,1.0,0.01778185709891352,3.059500730337035,0.08254164151372093,0.0,0.08353290083915171,0.00963363104669147,1.0,0.019677909250052278,0.9757370993401313,95.11158064924331,1.4572451351553524,0.007628528890471321,0.0,0.0037267541845233104,0.002520821048193257,-0.0005961761658453463,-0.012505186628049203,0.003251075738120958,1.0705700409798664,0.00176936526421706,0.0,-0.003865394706249197,0.0035824726143098462,1.0,1.0,1.0,0.0,0.0,0.005763873203299484,0.0,0.958162353221897,1.0,0.01221251843565495,1.0,0.950355881395737,1.0,0.37,0.3633,0.2667,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0019832100480959083,0.0009942233132432085,0.0,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,304708768.0922402,1.0,1.3145512610129788,1.0,0.9627686557296437,0.03107124731846527,1.011693860966365,0.0,0.029344141022633517,0.0,0.0,1.0,1.0,0.9062828309512369,1.0,1.0,1.0,1.0,0.0,0.04184495217205285,1.0,1.0,1.0,1.0695747252857633,3.560149524987697,0.0,0.0,0.0,0.0,0.048904110595100726,0.01018778209323238,-0.009010447921118873,0.0,1.0945391400174131,0.0,0.0,-0.0007481542866359562,0.0,1.0,1.0,1.0,0.010095104899543675,0.0,0.07221123671134175,0.0,0.0250615118539822,0.10143101728701469,0.0,0.008487854354599637,0.003879021615150906,0.0022946455768488483,0.8767,0.0767,0.0467,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,22.808989479097722,0.0,0.0,0.0,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,LIMA,36174.08,1.0,248.42379108747295,393.41052608904977,0.9906810777390576,0.0,0.4568400826577694,0.9902660274238586,0.9713446083617785,1.0,0.0,1.0,1.0,0.0,1.0,0.11149286720101716,2.07629031348688,0.045541517919461774,0.0,0.058729605297711165,0.008125270597493345,1.0,0.010894961733497828,0.9847565902153211,17.192682441618224,0.8535510351583154,0.0,0.0,0.004079067811224541,0.0,-0.007778027151879097,0.0008435133839793038,0.0,1.0,0.034810957556611885,0.31326981041112867,0.005223604527117592,0.03233065808860089,0.9738411700076719,0.9999221980274319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041471015693616935,0.0,0.019044656676021083,0.06,0.6767,0.2633,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.005862012530932536,1.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,36174.08,1.0,112.66563302585577,67.94987500965601,0.8650418528912498,0.0,0.6778007672801815,0.0,0.0,0.0042841958966680135,0.03465804391807276,1.0,1.0,0.07269089085597195,1.0,0.04458719224732452,1.097190662303631,0.3572038798027133,0.0,0.009615921616219767,0.9752029833673814,1.0,0.9722797446392997,1.0398657335157102,16.305448571555978,0.7610028314756265,0.013591982819233649,0.004435132961290157,0.023491593223798467,0.010403156021467781,0.03563862019648189,-0.0055994549827710054,0.002776083978800835,1.094268307153232,0.007270561735261233,0.09984934748747887,-0.0007725537699354274,0.0,0.9950892201142848,0.9676589642110519,1.0,0.0,0.0,0.2325724652474806,0.0,0.9848494834625254,1.0,0.010178660171098341,0.0035783276655491207,1.0,0.0,0.1233,0.27,0.6067,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.0,0.9759354648409534,0.020959238546377018,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,GOBIERNO NACIONAL,Obra,Convenio,LIMA,36174.08,1.0,200.05509927806986,230.11485510481234,1.3799232467442413,0.9902367223387037,0.44853715738004457,0.9355583784235442,0.9582237159016698,1.0,1.0,1.0,1.0,0.0,1.0,0.02148046987994511,2.1016131454889977,0.1038291307362494,0.0,0.0010028466929353497,0.0,1.0,0.0,0.922421842138427,20.260207092064707,0.4841646517139469,0.29389757941076494,0.1887265178636741,0.5380857696609799,0.3429184028934715,-0.08102670042447721,-0.21020026889361382,0.07585761642090937,4.01409169269244,1.0,4.124661067405736,-0.08222063711625516,0.774038179712065,0.0,0.0,0.007956032503171152,0.007767127106058577,3.824932387787123,4.1770563398998855,0.9614631902131925,0.05434814167265426,0.9883891482106355,0.0,0.0,0.9747908610684399,0.0,0.1133,0.1967,0.69,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,4.593788435141689,0.006863056992448392,0.09367623790305388,0.037537255682393196,SALUD Y SANEAMIENTO,GOBIERNO LOCAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,18275392.21438248,1.0,37.74576708462411,52.31093265189594,0.9711366752869992,0.0,0.5596205075247491,0.9970442413783014,0.9900010739841056,1.0,0.9712121230396078,1.0,1.0,0.030492118547733517,1.0,0.023965282422847355,2.1378273730606496,0.24589188160430592,0.0,0.0,0.9448519393902656,1.0,0.9182036309467978,0.9590133771575657,2.007555983194438,0.9997967520894773,0.0,0.001114988703822149,0.0,0.002204416135381405,0.002701282319383491,0.008585003762056944,0.00022414617083543208,1.0,0.01611713804958404,0.19522056793245482,-0.003091405515351634,0.026248020094535154,1.0,1.0,1.0,0.015114253863323435,0.0,0.010295038741137373,0.07101505447465768,0.9526664049510797,1.0,0.0010706978778711263,0.024563155410812228,0.0,0.02202827580979985,0.0767,0.19,0.7333,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,104.42824310583829,0.007428961089719063,0.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Obra,Procedimiento Especial de Contratación,MULTIDEPARTAMENTAL,17016274.19035958,1.0,132.63595931946458,268.33465196145653,0.31027321489513465,0.006246803888914537,0.4086498132232654,0.916343356050931,1.0,1.0,0.035102270180948705,1.0,1.0,0.0,1.0,0.07659517886016749,7.0,0.018034582327331343,6125069.7555556,0.07906399855623997,0.0,1.0,0.0,1.0707633467261604,1504.0479812285125,6.27100443740195,0.0,0.0006436651361725872,0.04862000510356983,0.04115607636532243,0.0033372255541374396,0.010947801780004367,0.0,1.0,0.026740459659278935,0.0,-0.0003659361219281457,0.03402939664329322,0.999586151971554,1.0,0.9760312170898096,0.008835958855849018,1.1372632213244254,1.0357682286776104,1.0,0.9574668856086789,1.0,0.0030113499341537504,0.0,0.0,0.9910070002743511,0.6167,0.1833,0.2,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.0,0.88910055691845,0.0,AGROPECUARIA,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,42.14506766815678,7.6282096989243975,0.9095890488928488,0.011169761799340955,1.0911155290443157,0.985928997192263,0.9763749550877898,1.0,0.036830563264116316,1.0,1.0,0.0,1.0,0.0,1.1159897910806875,0.08041879191456539,2880352.8842852195,0.018286650212195717,0.9947875530202479,1.0,0.9517326989177765,0.9376092883167529,0.0,0.8885211113771769,0.03183983159634055,0.0,0.010672155120266768,0.0,0.006239745229513977,-0.0022613226978699273,0.0,1.4815512773470227,0.04661913594379664,0.0,0.0013314592376484468,0.03467099756016884,0.9924620099952034,0.954147214618003,1.0,0.0014031025803777038,0.0,0.04851374901162844,0.0,0.016249924144552307,0.9986994539315465,0.003719020311982547,0.011222693328856122,0.0,0.0,0.16,0.35,0.49,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,11.42455893733996,1.0,1.0,0.0,AGRARIA,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,43385396.064131156,1.0,63.93267484412377,65.7220607332493,0.9198081440918241,0.010905743891479868,1.2250305968674033,1.0,1.0,0.9619428175876324,0.01205705465514707,1.0,1.0,0.0,1.0,0.0,1.1521780324580844,0.09204244732716076,0.0,0.07280910358718926,0.0,1.0,0.004888975894308942,0.9450895067411479,0.0,0.41306983830017197,0.9735475703727156,0.8941608065848893,0.9572197520358141,0.8744241800248038,-0.05222650132185268,-0.0933645139536201,0.013981579628738217,8.246101717248244,0.9872475129749728,8.0,-0.05146125458626267,0.9836934687446017,0.0,0.021250371005464716,0.0,0.0,7.8891323376138995,8.0,0.926297185638323,0.0,0.0,0.0,0.010581412227795729,1.0,0.0,0.1267,0.1567,0.7167,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,13.392694648476088,0.0,1.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,PUNO,11840483.515447374,1.0,88.74451216285922,105.09117563333302,0.8970344789265355,0.0,0.3060040377636577,1.0,0.9041694342433294,0.9754720795244485,0.0,1.0,1.0,0.06844410186905123,1.0,0.0,1.8948689639919902,0.049031481100055674,158426.58619842847,0.0,1.0,1.0,0.9650171751570874,1.1217740976335664,52.72060955387367,1.8233425560912837,0.012484258714862667,0.004015235066368598,0.0,0.017606047819005665,0.0028035744783480292,-0.005235359299488285,0.0,1.1515493861544706,0.04550405146517963,0.0,0.005863131385307401,0.0,0.9600312839683501,1.0,1.0,0.008503868511373575,0.0,0.09497418280421722,0.0,0.0,0.0,0.014849393530123028,0.0,0.032629861738161084,0.016862595867363016,0.0467,0.1333,0.82,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,16.618420667527637,0.0,1.0,0.0,OTROS,GOBIERNO REGIONAL,Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,117027647.92197004,1.0,102.1004241059445,97.09495397708884,1.0056364661321824,0.0,1.03240337749569,0.9833638805893274,0.9843959660447341,0.9618435270256143,0.0,1.0,1.0,0.024337803328989726,1.0,0.023266380144438884,1.0,0.479498267349528,9338922.606384065,0.11988793871108738,0.0,1.0,0.0,1.002779149542727,18.50469817558992,0.0,0.08187551682271996,0.05829743167706236,0.2089681759390648,0.09599590911238444,-0.003688208004120172,-0.09402889154823765,0.03006615029247519,7.234385810172683,0.9935508067183388,6.632663066364581,-0.015818540012393113,1.0292198284759355,0.0,0.0,0.050119761308198826,0.033923177662326554,0.0,0.06410753463617704,0.0,1.0,0.9474221261361023,0.9923862407259686,0.0,0.0,1.0,0.1,0.22,0.68,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,6.125464002561524,0.01380293481389173,0.090849479179093,0.0,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,2361183.0402562795,1.0,15.655555485929291,20.2102224345311,1.0649897389973952,1.0,1.1958638532122765,0.9965385559524564,1.0,1.0,0.010357427665853944,1.0,1.0,0.0160321166363846,1.0,0.03531649375773815,1.0,0.28637340459049765,12389113.325121444,1.9930984296077676,0.014248865877860326,1.0,0.1102841397504049,3.961984220626714,18.691304490827637,0.0,0.013202060412539745,0.0,0.0,0.0,0.021720964807109434,-0.02551464129913035,0.003838690639934579,1.062401494921095,0.0,0.0,0.004821154535110217,0.0,1.0,0.9630677381882441,0.9577850303767288,0.013242378134364855,2.667934090897443,0.9700554830030543,0.973111542342613,0.9473601870396843,1.0,0.008563366483268843,0.0,0.9653447189972814,0.9885258215728869,0.16,0.1567,0.6833,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,15.77525877420114,0.0,0.0,0.003430339825489604,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO REGIONAL,Obra,Convenio,ICA,352904876.1173497,1.0,39.33177241209718,79.99244512838516,0.9959812503216969,0.0,0.3575667249331189,0.0,0.0,0.03246068429116612,0.0,1.0,1.0,0.053992288789809745,1.0,0.0,2.099424220096034,0.21314932154020072,9845542.611295655,0.0,1.0,1.0,0.9886687522912744,0.9708205290619786,15.810845083309928,1.1646953704153773,0.027927138603599973,0.0010395267012865612,0.050742532746197375,0.0,-0.007364717271736155,0.011282951271387433,0.0002856699237964096,1.0,0.0,0.2537367476449554,0.02079003164709705,0.0,0.9414338478402162,1.0,0.9447927661978197,0.005912340663059751,0.06268997647112516,0.0,0.10766757173431969,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.1067,0.1333,0,Bajo Riesgo,sintetico_bootstrap_v1,
EJECUCIÓN,0.0,0.0,0.045259770063800844,0.0061234403819562305,SALUD Y SANEAMIENTO,GOBIERNO LOCAL,Obra,Licitación Pública,MULTIDEPARTAMENTAL,41554061.390041836,1.0,1.0,40.30980590601677,0.9792253068642237,0.04631912615267947,20.28009891565457,1.0,0.9664442790096032,0.9779779896231193,1.0,1.0,1.0,0.0,1.0,0.05975425962552171,1.858657612401436,0.06302351195964168,330663491.74055964,1.2439586450215807,0.0,1.0,0.07085086409971454,2.4566983614312425,19.13502923433162,0.37081355106850394,0.004208196483174376,0.0036718434664648196,0.04370712950460822,0.021335466410182965,-0.0017164516404875392,0.014948347580615492,0.0,1.0,0.0,0.0,-0.007036555753722857,0.05256198557929239,0.9726149468413817,1.0,0.9570589840456871,0.0,0.5338500314406213,0.0,0.0,1.0,0.9725426762820327,0.027886138969573645,0.0,6.66488027685748e-05,0.05191045463640643,0.1433,0.3233,0.5333,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,0.9641756059624107,0.005006365195507896,ENERGIA Y RECURSOS MINERALES,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,50.757697570288066,57.794417297846245,0.9105379485435057,0.04748313905199089,0.6176578997977749,1.0,0.9734173345424251,0.9650386334239818,0.0618590559565617,1.0,1.0,0.04448396104267087,1.0,0.0,1.8332371329463932,0.17122538221841888,0.0,0.04743232314464946,0.999865447951597,1.0,0.974197524159956,1.067656645863878,7.298423656072826,1.665946016076325,0.013917351900885432,0.005827558266574289,0.008291124358676535,0.011324363603487,-0.007692027930398754,0.008379458200261152,0.0,1.0,0.015436085100268322,0.054351980447196344,0.0006680509097051671,0.0,0.923464675195014,1.0,1.0,0.0,0.25721227903357274,0.1277192556804771,0.002161159701078344,0.0,1.0,0.021028731320790185,0.015611069178953708,0.0,0.0005375106696950719,0.04,0.45,0.51,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.013823904277277982,0.01112893710539178,0.0,SALUD,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada - Ley N° 31125,CAJAMARCA,30362234.433720224,1.0,1.0,21.455620195138646,0.9114371961545558,0.050158510999742105,1.044078303641225,0.9635665815156543,0.8774549114930669,1.0,0.0,1.0,1.0,0.03752868731828785,1.0,0.0,1.0,0.1928185893491644,0.0,0.0,1.0,1.0,1.0,0.9483452997233547,0.0,0.7335976056274575,0.0,0.010105283807910183,0.013055530183491693,0.0,-0.009279883832000416,0.005324703766171983,0.0007770854505269083,1.4504735849633867,0.0,0.0,-0.002864508802218197,0.0,1.0,1.0,0.9749415184308935,0.0,0.3617019985856953,0.11442380595782817,0.0,0.0,1.0,0.030945706126229697,0.012340453434211463,0.0,0.03665833461747391,0.1267,0.18,0.6933,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,1.3794771924557792,0.0,0.9368378195562139,0.0,TRABAJO,GOBIERNO NACIONAL,Consultoría de Obra,Regímen Especial,MULTIDEPARTAMENTAL,6873894.530178178,1.0,82.39458275440424,75.47585601150888,0.9832066802172174,0.0,0.9472609868128712,1.0,0.9590520349722952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999001658333504,0.0,0.0,1.0,1.0,0.943610555620744,0.9452242052311369,0.0,0.0,0.9059402416015129,0.4810081591608273,0.8842094183182104,0.4955508617338599,-0.42624702261864783,-0.41901065427253864,0.03542338555639645,2.2414012876541585,1.0,2.091305119331965,-0.41266905921931224,0.5347979335107634,0.004376154749966177,0.0,0.0,0.014101312444982842,0.0,0.22341678064895057,0.0,1.0,0.923830131314191,0.02399455179078475,0.0,0.9823131559418876,0.9854114888244485,0.09,0.76,0.15,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.015198147410818735,0.0,0.010317475650556475,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Regímen Especial,MULTIDEPARTAMENTAL,36174.08,1.0,12.38604918011982,1.0,0.8663570729615547,0.014346135535863792,0.8417529122504597,0.010581076623399351,0.042786912867804554,0.05708008814198667,0.0431432789123309,1.0,1.0,0.9935453715501026,1.0,1.0,1.025499929017922,1.0,0.0,0.08750239574507555,0.9799986589667407,1.0,1.0,1.0367874441636737,0.0,0.0,0.0,0.039303147799241364,0.0,0.0,0.007793296156969775,0.010054153838742861,0.0,1.04209614001009,0.04171094411922514,0.0,-0.011926140984997939,0.0,1.0,1.0,1.0,0.0,0.0,0.24143084161702885,0.0,0.0,0.027541401441837556,0.0,0.0,0.0,0.0,0.64,0.2333,0.1267,0,Bajo Riesgo,sintetico_bootstrap_v1,
EJECUCIÓN,0.0,0.0,0.0,0.0001939080657808355,TRABAJO,GOBIERNO REGIONAL,Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,180508172.319556,1.0,36.2579610899564,36.38172474178293,0.9762018423838085,0.021944996925081207,0.7848524619027222,0.9932734290626013,0.9764218706609173,0.9975657356041325,0.0711495710410729,1.0,1.0,0.0,1.0,0.0,1.8983834484252013,0.24893159647553315,8359424.642992677,0.028408760284676912,0.9506317890652568,1.0,0.9465193125456929,0.9133041742531296,0.0,1.1123820469812253,0.3609077295019134,0.2845735906870763,0.569154247557898,0.39098194113210977,-0.047802010810787075,-0.18102353581941125,0.06868031075758642,7.671764358352415,1.0,8.0,-0.016905854701482897,0.9602978484761745,0.0,0.0,0.0,0.009955165387762569,0.0,0.11943993464728847,0.0,0.9879439432327788,0.9460803475188782,0.0,0.010571993406576352,0.8831395449969932,1.0,0.1567,0.16,0.6833,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
